0.99436544E-1, 2.3257973, 0.11198144E-1, 0.58120656, 0.69253969, 0.50830394, 5.5677738, 61.405998, 35.405369, 0.11422931, 25.993616, 0.43788761E-1, 0.63073444E-2, 30.815487, 34153.234, 68995.016, 342706.69, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99510096E-1, 2.3302531, 0.11204762E-1, 0.58175915, 0.69286108, 0.50858188, 5.5720463, 61.508244, 35.639114, 0.11832809, 26.075037, 0.45067094E-1, 0.67105475E-2, 30.856405, 36291.359, 73186.578, 345693.28, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99510483E-1, 2.3334455, 0.11206807E-1, 0.58202451, 0.69308400, 0.50877500, 5.5755463, 61.592583, 35.848236, 0.11958650, 26.138626, 0.43999825E-1, 0.71216840E-2, 30.884932, 38471.102, 77444.797, 349569.38, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99513456E-1, 2.3360150, 0.11209493E-1, 0.58230829, 0.69328958, 0.50894988, 5.5782127, 61.660744, 36.035759, 0.11993630, 26.196484, 0.42680234E-1, 0.75365319E-2, 30.909792, 40676.121, 81737.992, 354169.53, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99519871E-1, 2.3382134, 0.11212423E-1, 0.58252877, 0.69349056, 0.50912070, 5.5805988, 61.716728, 36.204185, 0.11893278, 26.246714, 0.41547779E-1, 0.79524023E-2, 30.931555, 42880.273, 86014.039, 359386.88, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99536471E-1, 2.3398728, 0.11215333E-1, 0.58268768, 0.69367719, 0.50926894, 5.5825944, 61.762802, 36.356304, 0.11657867, 26.287569, 0.39453868E-1, 0.83630225E-2, 30.947258, 45066.078, 90238.727, 365147.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99544972E-1, 2.3412466, 0.11216122E-1, 0.58280331, 0.69378346, 0.50935686, 5.5842843, 61.800491, 36.494263, 0.11464079, 26.324327, 0.39947201E-1, 0.87664509E-2, 30.960865, 47207.656, 94363.359, 371462.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99544659E-1, 2.3425393, 0.11217948E-1, 0.58296013, 0.69389379, 0.50945318, 5.5857153, 61.831612, 36.619198, 0.11183529, 26.357586, 0.39827541E-1, 0.91615366E-2, 30.973600, 49301.855, 98383.812, 378218.28, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99549681E-1, 2.3436327, 0.11218938E-1, 0.58311558, 0.69402373, 0.50955743, 5.5874262, 61.857754, 36.732700, 0.10750265, 26.385262, 0.37496228E-1, 0.95453570E-2, 30.983784, 51341.410, 102285.73, 385383.53, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99548094E-1, 2.3445034, 0.11219274E-1, 0.58317310, 0.69406217, 0.50959289, 5.5882902, 61.880760, 36.835663, 0.10436548, 26.410696, 0.38617905E-1, 0.99135749E-2, 30.992842, 53303.578, 106027.62, 392937.81, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
