sample_id,treatment,gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
t015_s005,P100,1022.392944,3.231667519,0.2406300157,2789.779785,284.2128296,2505.562744,1.10436058,0.1629054546,1.964311481,9.066952771e-05,33.65134811,3.302680492,0.9839703441,0.002715916606,4.656989098,20694.35352,15.10746098,243.7223816,0.03451823443,0.03107170388,0.004112927243,2.297729679e-06,0.004822605755,803.0,1182.0,6.167614937,0.00724965753,0.003909008112,24.94580269,11.15410328,18.10518265,131.9299927,1.166798115,112.5840302,186.1350861
t015_s006,P0,1016.967346,2.516916513,0.2393566072,2373.059326,267.1338196,2105.916016,0.8746268153,0.121601209,1.520593405,9.706326819e-05,32.85601044,3.235873699,1.188080311,0.007881782949,4.799458504,21094.71875,33.5782547,703.7601318,0.02062730119,0.03059446998,0.004029730801,6.668175047e-06,0.004784602672,802.999939,1182.0,4.054635525,0.007220111322,0.0001819743629,2.809021711,1.561170936,18.08990288,131.9299927,2.956781387,114.6992493,154.3900909
t015_s006,P25,1022.395264,3.230937004,0.2406309992,2789.822021,284.4054871,2505.406494,1.104088426,0.162877053,1.963881731,9.065602353e-05,33.46776581,3.302449465,1.228410363,0.002710922621,4.901193619,20694.25391,15.07497787,342.7319031,0.02901658416,0.03104318306,0.00411263993,2.293504849e-06,0.004871202633,802.9998779,1182.0,6.167893887,0.00724965008,0.001390905003,9.175989151,4.766645432,18.0923748,131.9299927,1.166672111,112.583725,163.9649963
t015_s006,P50,1022.396118,3.231057882,0.2406311631,2789.835205,284.4195251,2505.408203,1.10411346,0.1628842652,1.963969231,9.065774066e-05,33.46788788,3.302454948,1.228417635,0.002710902365,4.901206017,20694.25391,15.07486248,286.9919128,0.03110946156,0.03104326315,0.004112646449,2.293487796e-06,0.004871210549,802.999939,1181.999878,6.167904377,0.00724965008,0.002217161702,14.30675793,7.060305119,18.0970993,131.9299927,1.16665864,112.5837097,171.394165
t015_s006,P100,1022.396545,3.231130123,0.2406312674,2789.844727,284.4257812,2505.409424,1.104132652,0.1628885418,1.964018822,9.065523773e-05,33.4679451,3.302461863,1.228422284,0.002710884204,4.901217937,20694.25391,15.07477474,243.8227844,0.03452987596,0.03104329854,0.004112655297,2.293472335e-06,0.004871220328,802.999939,1182.0,6.167906284,0.007249649614,0.003909046296,24.94600296,11.15417194,18.10518265,131.9299927,1.166654229,112.5836945,186.1353455
t015_s007,P0,1016.983887,2.520138741,0.2393605262,2376.095215,267.1583557,2108.948486,0.8752589822,0.1217604876,1.523020744,9.708688594e-05,32.85898209,3.23604393,1.188237309,0.007845059969,4.799748898,21091.65234,33.45113754,702.6392822,0.02080417983,0.03059655055,0.004029942676,6.637106253e-06,0.004784814082,803.0,1182.0,4.070649624,0.007220309693,0.0001838744502,2.81930995,1.566711903,18.08990288,131.9299927,2.941792011,114.6830902,154.4059143
t015_s007,P25,1022.395203,3.230785131,0.2406309694,2789.498779,284.3843384,2505.109375,1.104055047,0.1628732532,1.96376884,9.065351333e-05,33.46769333,3.302432775,1.228407025,0.00270956615,4.901172161,20694.50195,15.06816196,342.7120056,0.02901661396,0.03104309924,0.004112618975,2.292357294e-06,0.004871179815,802.999939,1181.999878,6.167343616,0.00724968221,0.001390918391,9.17562294,4.766473293,18.0923748,131.9299927,1.166423798,112.5841827,163.9644623
t015_s007,P50,1022.395935,3.230898142,0.2406311035,2789.517822,284.3980713,2505.113281,1.10407877,0.1628801972,1.963851571,9.065439372e-05,33.46781158,3.302438498,1.228414655,0.002709541004,4.901185513,20694.5,15.06803226,286.9785767,0.03110972606,0.03104318306,0.00411262596,2.292335921e-06,0.004871188197,802.999939,1182.0,6.167353153,0.007249681745,0.002217172878,14.3063612,7.060136795,18.0970993,131.9299927,1.166418791,112.5841675,171.3935852
t015_s007,P100,1022.400513,3.231269598,0.2406320721,2789.524658,284.4050293,2505.115967,1.104612947,0.162876308,1.963691235,9.065512859e-05,33.46802902,3.30258894,1.22841835,0.002709608059,4.901339531,20694.49805,15.06795597,243.8182831,0.03453118354,0.0310433507,0.004112813622,2.292392765e-06,0.00487137679,802.9998779,1181.999878,6.167358875,0.007249681745,0.003909062129,24.94561005,11.15403557,18.10518265,131.9299927,1.166416407,112.5841675,186.1348267
t015_s008,P0,1017.163086,2.520364761,0.2394058555,2375.848389,267.1517029,2108.703369,0.8801856637,0.0989549607,1.541129827,9.709728329e-05,32.88261032,3.237378836,1.143650532,0.007878603414,4.756530762,21091.94141,33.47185516,702.6172485,0.02083759941,0.03061456978,0.004031605553,6.665485216e-06,0.00477758795,802.9998779,1182.0,4.069260597,0.007220290136,0.0001837118762,2.818385363,1.566214085,18.08990288,131.9299927,2.943034649,114.6843338,154.4044952
t015_s008,P25,1022.624268,3.231610298,0.2406888306,2789.515869,284.3648376,2505.147217,1.110945106,0.1317056566,1.988867283,9.066739585e-05,33.50022507,3.304206848,1.175591707,0.002722533885,4.850143433,20694.51562,15.07618618,341.9307251,0.02904992364,0.03106732666,0.004114827607,2.303328074e-06,0.004862836096,803.000061,1182.0,6.16728878,0.007249685004,0.001390896388,9.175564766,4.766445637,18.09237289,131.9299927,1.16645515,112.5842438,163.964386
t015_s008,P50,1022.620117,3.231428862,0.2406882346,2789.533936,284.3774719,2505.151123,1.110453486,0.1317182779,1.989166021,9.066708299e-05,33.50017548,3.304050922,1.175597668,0.002722432138,4.849993706,20694.51172,15.07599831,286.2756348,0.03117307462,0.03106725775,0.004114633426,2.303242127e-06,0.004862642847,803.000061,1182.0,6.167300701,0.007249684073,0.002217144705,14.30627823,7.060101032,18.0970993,131.9299927,1.166447878,112.5842285,171.3934631
t015_s008,P100,1022.625427,3.231799603,0.2406891286,2789.541504,284.3850708,2505.151611,1.110988379,0.1317148358,1.989005089,9.066738858e-05,33.50040054,3.304223061,1.17560029,0.002722506644,4.850168228,20694.51367,15.07600021,243.4034271,0.03456231579,0.03106746264,0.004114848096,2.303305109e-06,0.004862857983,803.0,1182.0,6.167306423,0.007249685004,0.003909028601,24.94552994,11.15400791,18.10518265,131.9299927,1.166445851,112.5842285,186.1347046
t015_s009,P0,1023.042725,2.534046412,0.2408947647,2377.797363,268.2615662,2109.537842,1.072733164,0.09982280433,1.361391544,9.735382628e-05,32.88975143,3.30836606,1.14448595,0.007037353236,4.827511787,21091.02344,33.5059433,708.809021,0.01975828968,0.03067828156,0.004120007623,5.953768323e-06,0.004865445662,803.0,1181.999878,4.073870182,0.007220359053,0.0001842572528,2.822083235,1.568205476,18.08990288,131.9299927,2.938894272,114.6799316,154.4101868
t015_s009,P25,1030.248169,3.247663498,0.2425985634,2790.997803,285.9977417,2504.997559,1.358796954,0.1329172552,1.755858779,9.095689893e-05,33.50752258,3.37659359,1.176761627,0.002438248834,4.923415661,20694.57812,15.11923218,349.8876648,0.02891138196,0.0311476998,0.004204973578,2.062816293e-06,0.004952975549,802.999939,1182.0,6.16713047,0.007249686401,0.001390605816,9.175548553,4.766438484,18.09237099,131.9299927,1.166571498,112.5844574,163.9643555
t015_s009,P50,1030.245728,3.247495413,0.2425977588,2791.013184,286.0085144,2504.999023,1.358342767,0.1329305023,1.756131649,9.095865971e-05,33.50747681,3.376451492,1.176767588,0.002438146621,4.923279285,20694.57812,15.11910629,293.0796204,0.03085771576,0.03114765137,0.004204796627,2.062729891e-06,0.004952799994,802.999939,1182.0,6.167140484,0.007249685936,0.002216678113,14.30639362,7.060150146,18.0970993,131.9299927,1.16656208,112.5844269,171.393631
t015_s009,P100,1030.249878,3.247870922,0.2425989807,2791.024902,286.0180969,2504.999512,1.358863473,0.1329272985,1.755990028,9.095655696e-05,33.5076828,3.376613379,1.176772833,0.002438226249,4.923446655,20694.57812,15.11908054,247.3421936,0.03437739611,0.03114784509,0.004204998259,2.062797194e-06,0.004953002557,802.999939,1182.0,6.167146206,0.007249685936,0.003908165731,24.9455986,11.15403175,18.10518074,131.9299927,1.166558266,112.5844269,186.1347961
t015_s010,P0,1022.924255,2.534331322,0.2408635765,2378.423828,268.2773743,2110.141113,1.072427392,0.09984719753,1.361960173,9.736285574e-05,32.8862381,3.307947874,1.143827081,0.007030514535,4.826428413,21090.33789,33.48841476,706.652771,0.0210913457,0.03067471646,0.004119486548,5.947982118e-06,0.004864787217,803.000061,1182.0,4.077230453,0.007220390718,0.000184653647,2.823393583,1.568910956,18.08990288,131.9299927,2.935952187,114.6766968,154.4122009
t015_s010,P25,1030.118408,3.246843338,0.2425646037,2790.928711,285.9780579,2504.939697,1.35777235,0.1329125464,1.756069779,9.095940914e-05,33.5030098,3.375969172,1.176063299,0.002437870484,4.922093391,20694.57031,15.11874962,345.6121521,0.02871860005,0.03114343435,0.004204195924,2.062496378e-06,0.004952058196,802.999939,1181.999878,6.16720438,0.007249684539,0.001390642952,9.175731659,4.766524315,18.0923748,131.9299927,1.166541576,112.5843658,163.9646301
t015_s010,P50,1030.119507,3.246968031,0.2425649017,2790.939941,285.9894714,2504.938477,1.357807279,0.132918492,1.75614965,9.095906717e-05,33.50311661,3.375982523,1.176069736,0.002437843941,4.922113419,20694.56641,15.11852932,279.6191711,0.03110565804,0.03114352189,0.004204212688,2.062473868e-06,0.004952076357,802.999939,1181.999878,6.167222977,0.007249684539,0.002216618508,14.30626297,7.060094357,18.0970993,131.9299927,1.166530967,112.5843506,171.3934479
t015_s010,P100,1030.119873,3.247041702,0.2425650656,2790.946533,285.997467,2504.937988,1.357827187,0.1329223961,1.756200671,9.096038411e-05,33.50318527,3.375985146,1.176074028,0.002437836723,4.922120094,20694.56641,15.11849689,238.7314758,0.0350519456,0.03114357404,0.004204215948,2.062467502e-06,0.004952080548,802.999939,1182.000122,6.1672225,0.007249684073,0.003908034414,24.94514084,11.15387249,18.10518074,131.9299927,1.166524529,112.5843353,186.1341858
t015_s011,P0,1049.000977,2.589413643,0.2410045862,2381.100586,271.3089294,2109.791748,1.09363234,0.1024826542,1.393198013,9.947529179e-05,32.93648148,3.314257383,1.148265243,0.007065727375,4.837210655,21090.76953,33.42721558,706.8487549,0.02113226615,0.03071302921,0.004127344117,5.977772162e-06,0.004873561673,803.0,1182.000122,4.075205326,0.00722037442,0.0001844147337,2.822057247,1.56819129,18.08990288,131.9299927,2.937769175,114.6786804,154.410141
t015_s011,P25,1056.312256,3.300880671,0.2426946908,2793.894043,288.9292297,2504.95459,1.375593543,0.1357591301,1.789432883,9.308058361e-05,33.55407715,3.380033016,1.180722713,0.002466835547,4.930844784,20694.62109,15.04328346,344.974884,0.02876131982,0.03118185326,0.004209256731,2.087001349e-06,0.004958075471,802.999939,1182.0,6.166964531,0.007249688264,0.001390658668,9.175539017,4.766433716,18.09237289,131.9299927,1.166713834,112.5846558,163.9643402
t015_s011,P50,1056.313354,3.300999165,0.242694959,2793.90918,288.940033,2504.959473,1.375628352,0.1357648075,1.789511085,9.308041626e-05,33.55420303,3.380044937,1.180728555,0.002466819249,4.930862427,20694.61719,15.04316616,278.8380127,0.03116592206,0.03118192405,0.004209271632,2.086987479e-06,0.004958091304,802.999939,1182.0,6.166978836,0.007249687798,0.00221666391,14.30606461,7.060010433,18.0970993,131.9299927,1.166704535,112.5846405,171.393158
t015_s011,P100,1056.31311,3.301071167,0.2426950783,2793.918213,288.9474182,2504.961914,1.375648499,0.1357687265,1.789560795,9.308150038e-05,33.55427551,3.380046844,1.180732965,0.002466805745,4.930868626,20694.61719,15.04314232,238.1295776,0.03511102125,0.03118197992,0.00420927396,2.086975883e-06,0.004958094563,802.999939,1182.000122,6.166986942,0.007249686867,0.003908136394,24.94492149,11.15379524,18.10518074,131.9299927,1.166700244,112.5846176,186.1338806
t015_s012,P0,1049.000977,2.589413643,0.2410045862,2381.100586,271.3089294,2109.791748,1.09363234,0.1024826542,1.393198013,9.947529179e-05,32.93648148,3.314257383,1.148265243,0.007065727375,4.837210655,21090.76953,33.42721558,706.8487549,0.02113226615,0.03071302921,0.004127344117,5.977772162e-06,0.004873561673,803.0,1182.000122,4.075205326,0.00722037442,0.0001844147337,2.822057247,1.56819129,18.08990288,131.9299927,2.937769175,114.6786804,154.410141
t015_s012,P25,1056.312256,3.300880671,0.2426946908,2793.894043,288.9292297,2504.95459,1.375593543,0.1357591301,1.789432883,9.308058361e-05,33.55407715,3.380033016,1.180722713,0.002466835547,4.930844784,20694.62109,15.04328346,344.974884,0.02876131982,0.03118185326,0.004209256731,2.087001349e-06,0.004958075471,802.999939,1182.0,6.166964531,0.007249688264,0.001390658668,9.175539017,4.766433716,18.09237289,131.9299927,1.166713834,112.5846558,163.9643402
t015_s012,P50,1056.313354,3.300999165,0.242694959,2793.90918,288.940033,2504.959473,1.375628352,0.1357648075,1.789511085,9.308041626e-05,33.55420303,3.380044937,1.180728555,0.002466819249,4.930862427,20694.61719,15.04316616,278.8380127,0.03116592206,0.03118192405,0.004209271632,2.086987479e-06,0.004958091304,802.999939,1182.0,6.166978836,0.007249687798,0.00221666391,14.30606461,7.060010433,18.0970993,131.9299927,1.166704535,112.5846405,171.393158
t015_s012,P100,1056.31311,3.301071167,0.2426950783,2793.918213,288.9474182,2504.961914,1.375648499,0.1357687265,1.789560795,9.308150038e-05,33.55427551,3.380046844,1.180732965,0.002466805745,4.930868626,20694.61719,15.04314232,238.1295776,0.03511102125,0.03118197992,0.00420927396,2.086975883e-06,0.004958094563,802.999939,1182.000122,6.166986942,0.007249686867,0.003908136394,24.94492149,11.15379524,18.10518074,131.9299927,1.166700244,112.5846176,186.1338806
t015_s013,P0,1049.000732,2.589371204,0.2410044968,2381.063477,271.3088379,2109.755127,1.093619227,0.1024808809,1.393168926,9.947536455e-05,32.93642807,3.314255714,1.148262739,0.007066147868,4.837207317,21090.8125,33.42897797,706.8603516,0.02113134041,0.03071298264,0.004127342254,5.978128229e-06,0.00487355981,803.0,1182.0,4.074997902,0.007220370229,0.0001843905047,2.821923018,1.568119168,18.08990288,131.9299927,2.937944412,114.678833,154.4099426
t015_s013,P25,1056.312256,3.300881624,0.242694661,2793.895508,288.9292603,2504.956543,1.37559402,0.1357591152,1.789433002,9.307776054e-05,33.55408096,3.380033255,1.180722475,0.002466847887,4.930844784,20694.61719,15.04335117,344.9749146,0.02876132727,0.03118185326,0.004209256731,2.087011808e-06,0.004958075006,803.0,1182.0,6.166969299,0.007249687798,0.001390658435,9.175544739,4.7664361,18.09237289,131.9299927,1.166716576,112.5846481,163.9643555
t015_s013,P50,1056.313354,3.30099988,0.242694959,2793.911621,288.9403381,2504.961426,1.375628829,0.135764882,1.789511561,9.307994333e-05,33.55420303,3.380044937,1.180728674,0.002466828329,4.930862904,20694.61719,15.04323196,278.8377686,0.03116595186,0.03118192777,0.004209271632,2.08699521e-06,0.004958091304,802.999939,1182.0,6.166980267,0.007249686867,0.002216664143,14.30606842,7.060012341,18.0970993,131.9299927,1.166708231,112.5846252,171.3931732
t015_s013,P100,1056.31311,3.301071644,0.2426950783,2793.919922,288.9475403,2504.964111,1.375648737,0.1357687116,1.789561272,9.30795286e-05,33.55427551,3.380047798,1.180732965,0.002466815757,4.930869579,20694.61719,15.04316521,238.1294556,0.03511102125,0.03118197992,0.004209274892,2.08698475e-06,0.004958095495,803.0,1181.999878,6.166985989,0.007249686867,0.00390813686,24.94492912,11.15379715,18.10518074,131.9299927,1.166704297,112.5846252,186.1338959
t015_s014,P0,1056.418213,2.8124125,0.2428025603,1738.843262,225.3219452,1513.530396,1.21361649,0.1235549375,1.475147009,9.379197581e-05,33.28070068,3.30104351,1.216957211,0.001294151414,4.886917114,20891.36523,2.130284548,100.9681778,0.02142931148,0.03100687265,0.004110888578,1.094882691e-06,0.004865961615,803.0,1182.000122,4.236540794,0.007250092458,0.0009434956009,4.386023521,2.396148205,18.09017563,131.9299927,0.9551163912,112.2538223,156.8023376
t015_s014,P25,1056.418213,2.812437773,0.2428025603,1738.846069,225.324295,1513.530396,1.213623405,0.1235565618,1.47516346,9.379239782e-05,33.28072357,3.30104351,1.216959476,0.001294151414,4.886919498,20891.36523,2.130284548,100.091568,0.02189450338,0.03100688756,0.004110888578,1.094882691e-06,0.004865962081,803.0,1182.000122,4.236540794,0.007250092458,0.001761549967,9.387155533,4.865799427,18.0934391,131.9299927,0.9551163912,112.2538223,164.2763824
t015_s014,P50,1056.418213,2.812445164,0.2428025603,1738.84729,225.3256989,1513.530396,1.213625908,0.123557128,1.475169301,9.379228868e-05,33.2807312,3.30104351,1.216960311,0.001294151414,4.886920452,20891.36523,2.130284548,99.69340515,0.02210643142,0.03100689128,0.004110888578,1.094882691e-06,0.004865962081,803.0,1182.000122,4.236540794,0.007250092458,0.0025938123,14.52751827,7.153857708,18.09903717,131.9299927,0.9551163912,112.2538223,171.7104034
t015_s014,P100,1056.418213,2.812453508,0.2428025901,1738.848877,225.3271484,1513.530396,1.213627577,0.1235575303,1.475173712,9.379051335e-05,33.28074265,3.301044464,1.216960311,0.001294151414,4.886921406,20891.36523,2.130285501,99.31633759,0.02230076678,0.03100689873,0.004110889509,1.094882691e-06,0.004865963012,803.000061,1182.000122,4.236540794,0.007250092458,0.004297529813,25.18736458,11.23814201,18.10738564,131.9299927,0.9551163912,112.2538223,186.4628906
t015_s015,P0,1057.2052,2.846755743,0.2429928482,1738.970337,225.4573975,1513.516602,1.24695158,0.1236758903,1.476037502,9.379460971e-05,33.30604935,3.304192543,1.216214299,0.001295494149,4.889324665,20891.375,2.134104729,132.8719482,0.02120690979,0.03103094362,0.004114809912,1.096018764e-06,0.0048697358,803.000061,1182.0,4.236495018,0.007250093855,0.0009442273877,4.387556553,2.396945953,18.09017563,131.9299927,0.9551277757,112.2538605,156.8046722
t015_s015,P25,1057.2052,2.846794605,0.242992878,1738.974976,225.4622192,1513.516602,1.246960998,0.1236780882,1.476065159,9.379317635e-05,33.30607986,3.304192543,1.216216326,0.001295493566,4.889326572,20891.375,2.134104729,128.686615,0.02217990719,0.03103096224,0.004114809912,1.096018195e-06,0.004869736265,803.000061,1182.0,4.236495495,0.007250093855,0.001762180356,9.388393402,4.866379261,18.0934391,131.9299927,0.9551277757,112.2538605,164.2781982
t015_s015,P50,1057.205322,2.846811771,0.2429929376,1738.977539,225.464798,1513.516602,1.246965408,0.1236790791,1.476076841,9.37941586e-05,33.30609512,3.30419302,1.216217041,0.001295494149,4.889328003,20891.375,2.134104967,126.5037003,0.02262907661,0.03103096969,0.004114810377,1.096018764e-06,0.004869736731,803.000061,1182.0,4.236495495,0.007250093855,0.002594383666,14.52864265,7.154333115,18.09904099,131.9299927,0.9551277757,112.2538605,171.7120056
t015_s015,P100,1057.205688,2.846830368,0.2429929823,1738.978271,225.465683,1513.516602,1.246970654,0.1236802861,1.476088643,9.379362018e-05,33.30612946,3.304194927,1.216218352,0.001295494847,4.889331341,20891.375,2.13410759,124.0889511,0.02315183543,0.03103098832,0.004114812706,1.096019332e-06,0.004869739525,803.000061,1182.0,4.236495495,0.007250093855,0.004298016895,25.18831253,11.23847103,18.10738564,131.9299927,0.9551277757,112.2538605,186.4641724
t015_s016,P0,1057.179077,2.846041203,0.2429856658,1738.919312,225.408432,1513.515015,1.246487737,0.1236667633,1.475792289,9.378410323e-05,33.30481339,3.304033756,1.216080189,0.001295423484,4.889031887,20891.37109,2.133933783,343.8001404,0.01808862947,0.03102985956,0.004114612006,1.095958964e-06,0.004869510885,803.000061,1182.0,4.236496925,0.007250093855,0.0003219931677,1.511538625,5.348136902,18.09616852,131.9299927,0.9551252723,112.2538605,156.8858337
t015_s016,P25,1057.182495,2.846385956,0.2429867834,1738.947754,225.4374542,1513.514893,1.246811032,0.1236695945,1.475812435,9.37924051e-05,33.30505753,3.30414319,1.21608603,0.001295469352,4.889147282,20891.37109,2.134046316,294.318573,0.02196092345,0.03103003092,0.004114748444,1.095997845e-06,0.004869648255,803.000061,1181.999878,4.236496925,0.007250093855,0.0006253984757,3.458130836,10.77061272,18.10742569,131.9299927,0.9551257491,112.2538605,164.2661591
t015_s016,P50,1057.183105,2.846467972,0.2429868579,1738.953979,225.4432678,1513.514893,1.246835589,0.1236733422,1.475867033,9.37912846e-05,33.30513,3.304148912,1.216090083,0.001295471331,4.889156818,20891.37109,2.134052992,268.1564331,0.02301385812,0.03103009798,0.004114755429,1.095999551e-06,0.004869656637,803.000061,1181.999878,4.236496925,0.007250093855,0.0009598909528,5.728896618,15.65636921,18.11906242,131.9299927,0.9551257491,112.2538605,171.4343262
t015_s016,P100,1057.183716,2.846550703,0.2429870516,1738.959351,225.4485931,1513.515015,1.246858001,0.1236773282,1.475923061,9.379249968e-05,33.3052063,3.304156542,1.216093421,0.001295474824,4.889167786,20891.37109,2.134057999,235.0174408,0.02470766194,0.03103016317,0.004114765208,1.096002393e-06,0.004869666882,803.0,1182.0,4.236496925,0.007250093855,0.001729931217,11.35143471,23.80002403,18.13773537,131.9299927,0.9551261067,112.2538605,185.2191772
t015_s017,P0,1057.388428,2.869599104,0.2430357337,1766.102661,228.5935211,1537.507324,1.254964471,0.1246519759,1.489888906,9.449852951e-05,33.32564545,3.306882381,1.217474699,0.001330308267,4.893309593,20869.90234,2.655288696,339.4796753,0.01830375195,0.03104542196,0.004118159879,1.125472295e-06,0.004873367026,803.0,1182.0,4.361479759,0.008067997172,0.0003274636692,1.545934916,5.45672369,18.09648323,131.9299927,0.9822853208,112.1309357,157.029129
t015_s017,P25,1057.389282,2.869764328,0.2430359721,1766.130371,228.6220856,1537.50769,1.255010962,0.1246583685,1.490003943,9.45068241e-05,33.32581329,3.306901217,1.217480302,0.001330321422,4.893334389,20869.90234,2.655300379,291.983429,0.0220029112,0.03104551509,0.004118183628,1.125483436e-06,0.004873392172,802.999939,1182.0,4.361479759,0.008067997172,0.0006316468352,3.499675512,10.87222576,18.10767365,131.9299927,0.9822853208,112.1309357,164.4095764
t015_s017,P50,1057.390015,2.869847059,0.2430360913,1766.137329,228.6269989,1537.50769,1.255033255,0.124662146,1.490057468,9.450625657e-05,33.32589722,3.306907654,1.217483163,0.00133032375,4.893343449,20869.90234,2.655309677,266.0321045,0.02305145748,0.03104554862,0.004118191544,1.125485369e-06,0.004873400554,802.999939,1182.0,4.361479759,0.008067997172,0.0009669890278,5.778552532,15.74986458,18.11925125,131.9299927,0.9822853208,112.1309357,171.5776672
t015_s017,P100,1057.390625,2.869925976,0.2430362552,1766.142334,228.6325531,1537.507568,1.255056262,0.1246657744,1.490110517,9.450622019e-05,33.32595825,3.306910276,1.217487335,0.001330325147,4.893350601,20869.90234,2.655313015,233.1903229,0.02481712215,0.03104559146,0.004118194804,1.125486619e-06,0.004873404745,802.999939,1182.0,4.361479282,0.008067997172,0.00173893047,11.41956615,23.87552071,18.13791466,131.9299927,0.9822853208,112.1309357,185.3629913
t015_s018,P0,1055.653198,2.699967146,0.2426252961,1581.130249,212.8950195,1368.233032,1.171574116,0.1187573448,1.409546018,9.156180749e-05,33.19258499,3.289022684,1.219488978,0.001256052172,4.877389908,21327.94531,1.777531028,286.4217529,0.01847698353,0.03094236925,0.004095918499,1.062649972e-06,0.004851466045,803.000061,1181.999878,3.766904354,0.007992580533,0.0003513523843,1.562641978,5.509278774,18.09757233,131.9299927,1.030045629,112.0605011,157.0994873
t015_s018,P25,1055.651611,2.699961901,0.2426250279,1581.142822,212.9072571,1368.233154,1.171369076,0.1187667176,1.409735918,9.156204032e-05,33.19264221,3.288963079,1.219494581,0.001256023999,4.877336025,21327.94531,1.777465582,253.797287,0.02040657774,0.03094238974,0.004095844459,1.062625984e-06,0.004851392936,803.0,1182.000122,3.766904354,0.007992580533,0.0006575220614,3.5203197,10.92252541,18.10871315,131.9299927,1.030045748,112.0605011,164.4815521
t015_s018,P50,1055.651611,2.700029135,0.2426251322,1581.147705,212.9122772,1368.233154,1.171387792,0.1187697202,1.409780741,9.156219312e-05,33.19269943,3.288968325,1.219498634,0.001256025978,4.877345085,21327.94531,1.777472138,233.0509033,0.02141725272,0.03094244003,0.004095850978,1.062627689e-06,0.004851400387,803.0,1182.0,3.766904116,0.007992580533,0.0009949131636,5.803259373,15.79619598,18.12007904,131.9299927,1.030045748,112.0605011,171.6495361
t015_s018,P100,1055.652466,2.700098515,0.2426252365,1581.154541,212.9191589,1368.233032,1.171408534,0.1187731624,1.409826398,9.156318265e-05,33.19275665,3.288973808,1.219501972,0.001256030053,4.877354622,21327.94531,1.777479887,207.4845123,0.02360545471,0.0309424866,0.004095857497,1.0626311e-06,0.004851407371,803.000061,1182.000122,3.766904116,0.007992580533,0.001771248993,11.45350456,23.91296959,18.13866615,131.9299927,1.03004539,112.0605011,185.4351349
t015_s019,P0,1055.653198,2.699967146,0.2426252961,1581.130249,212.8950195,1368.233032,1.171574116,0.1187573448,1.409546018,9.156180749e-05,33.19258499,3.289022684,1.219488978,0.001256052172,4.877389908,21327.94531,1.777531028,286.4217529,0.01847698353,0.03094236925,0.004095918499,1.062649972e-06,0.004851466045,803.000061,1181.999878,3.766904354,0.007992580533,0.0003513523843,1.562641978,5.509278774,18.08436203,131.930542,1.030045629,112.0605011,157.0868225
t015_s019,P25,1055.651611,2.699961901,0.2426250279,1581.142822,212.9072571,1368.233154,1.171369076,0.1187667176,1.409735918,9.156204032e-05,33.19264221,3.288963079,1.219494581,0.001256023999,4.877336025,21327.94531,1.777465582,253.797287,0.02040657774,0.03094238974,0.004095844459,1.062625984e-06,0.004851392936,803.0,1182.000122,3.766904354,0.007992580533,0.0006575220614,3.5203197,10.92252541,18.08906937,131.930542,1.030045748,112.0605011,164.4624634
t015_s019,P50,1055.651611,2.700029135,0.2426251322,1581.147705,212.9122772,1368.233154,1.171387792,0.1187697202,1.409780741,9.156219312e-05,33.19269943,3.288968325,1.219498634,0.001256025978,4.877345085,21327.94531,1.777472138,233.0509033,0.02141725272,0.03094244003,0.004095850978,1.062627689e-06,0.004851400387,803.0,1182.0,3.766904116,0.007992580533,0.0009949131636,5.803259373,15.79619598,18.09732437,131.930542,1.030045748,112.0605011,171.6273193
t015_s019,P100,1055.652466,2.700098515,0.2426252365,1581.154541,212.9191589,1368.233032,1.171408534,0.1187731624,1.409826398,9.156318265e-05,33.19275665,3.288973808,1.219501972,0.001256030053,4.877354622,21327.94531,1.777479887,207.4845123,0.02360545471,0.0309424866,0.004095857497,1.0626311e-06,0.004851407371,803.000061,1182.000122,3.766904116,0.007992580533,0.001771248993,11.45350456,23.91296959,18.11559868,131.930542,1.03004539,112.0605011,185.4126129
t015_s020,P0,1055.645508,2.699969053,0.2426233739,1581.119141,212.8843689,1368.232666,1.17156899,0.1187580973,1.409552217,9.155294538e-05,33.19235229,3.288994312,1.219453931,0.001256040181,4.877326488,21327.94531,1.777513266,318.8302002,0.0169498492,0.03094215877,0.004095883109,1.062639626e-06,0.004851423204,803.000061,1182.000122,3.766904831,0.007992580533,0.0003514964483,1.563208222,5.511057854,18.08436584,131.930542,1.030044198,112.0605011,157.0891724
t015_s020,P25,1055.643555,2.699952364,0.2426231056,1581.141479,212.9073944,1368.232666,1.17135942,0.1187666431,1.409732699,9.155854787e-05,33.19238281,3.288929939,1.219459534,0.001256012125,4.877267838,21327.94531,1.777432323,283.6018982,0.02005201951,0.03094215877,0.004095803015,1.062615979e-06,0.004851344507,803.0,1182.0,3.766904831,0.007992580533,0.0006576376618,3.520649672,10.9233284,18.08907318,131.930542,1.030044675,112.0605011,164.4635925
